id,image,survey_id,logged_boxes,new_boxes
r_796d811f161dbe4ac4275a18,images/i_8366bcc6ee2128141c2c0483.jpg,g_26808958ac59704f654ca805,"[[2.222222,541.111111,22.222222,574.444444],[7.777778,283.333333,38.888889,315.555556],[61.111111,580.0,91.111111,596.666667],[108.888889,510.0,133.333333,535.555556]]","[[44.444444,394.444444,74.444444,426.666667],[55.555556,613.333333,85.555556,640.0],[90.0,555.555556,117.777778,580.0],[101.111111,453.333333,131.111111,485.555556],[305.555556,280.0,333.333333,307.777778]]"
r_df6c1991e5a6b5a8d8a34d74,images/i_fc1037264185e5db7889d3f6.jpg,g_de647c5cff066faa1b3857af,"[[23.333333,165.555556,50.0,193.333333],[70.0,94.444444,103.333333,124.444444],[145.555556,0.0,177.777778,17.777778],[163.333333,35.555556,205.555556,74.444444],[181.111111,187.777778,217.777778,230.0],[306.666667,302.222222,348.888889,346.666667],[471.111111,271.111111,500.0,298.888889],[576.666667,81.111111,602.222222,103.333333]]","[[117.777778,255.555556,152.222222,293.333333],[291.111111,114.444444,330.0,152.222222],[487.777778,135.555556,511.111111,154.444444],[491.111111,125.555556,518.888889,142.222222],[502.222222,4.444444,535.555556,35.555556]]"
r_e7742a5e89688abefc10d22b,images/i_67f941821579a219c640d997.jpg,g_9460cd605065b1928360bcb6,[],"[[262.222222,313.333333,308.888889,363.333333]]"
r_946cb9168dab21004e9c7df0,images/i_3a01cd71eb1d2f413c7f72bb.jpg,g_1e2e609c8acce8ce42c85ecf,"[[130.0,367.777778,153.333333,432.222222],[145.555556,531.111111,166.666667,555.555556],[163.333333,541.111111,186.666667,563.333333],[230.0,368.888889,252.222222,396.666667],[311.111111,308.888889,336.666667,344.444444],[331.111111,290.0,353.333333,315.555556],[425.555556,12.222222,452.222222,45.555556]]","[[284.444444,361.111111,310.0,385.555556],[374.444444,276.666667,398.888889,301.111111]]"
r_f6d84278f99c2517dc7eb945,images/i_2db47edee4ec68d523ce5e11.jpg,g_1979157cf402029e930d18f9,[],"[[300.0,282.222222,373.333333,387.777778]]"
r_7669014995c07737e2df6548,images/i_713fad597072565807f83bdf.jpg,g_548716fabb146405ff0421e8,"[[58.888889,477.777778,95.555556,508.888889],[217.777778,343.333333,240.0,370.0],[317.777778,324.444444,361.111111,364.444444],[317.777778,558.888889,348.888889,586.666667],[612.222222,0.0,640.0,22.222222]]","[[182.222222,214.444444,207.777778,247.777778],[316.666667,623.333333,342.222222,640.0],[380.0,263.333333,411.111111,301.111111],[580.0,0.0,613.333333,41.111111]]"
r_3adf7242ea10fd2879f42872,images/i_e4d684db9920972fb533dd02.jpg,g_172ee9d2d14ae55cdfb08529,[],"[[288.888889,288.888889,316.666667,314.444444]]"
r_2540bddc0126d6c30f72821b,images/i_86037d228e1e4ef861d0399e.jpg,g_abc3b08d09ce1c59b628c6d1,[],"[[331.111111,270.0,377.777778,320.0]]"
r_26a8a0a23163ceb1d2db1d5e,images/i_a63a7024662d934b21f6b464.jpg,g_d6cb9e1e058f0bc69cb8f2f2,[],"[[242.222222,186.666667,377.777778,392.222222]]"
r_edc5b1a64f2b24bf8dcc8af3,images/i_29edf8d2c713b3abbdee5b23.jpg,g_9c5de3ce82a1d2be0e8f37ea,"[[300.0,256.666667,361.111111,328.888889],[394.444444,256.666667,434.444444,297.777778]]","[[443.333333,566.666667,468.888889,615.555556],[451.111111,418.888889,478.888889,450.0]]"
r_e9c47e48d6d8e4850eb72c72,images/i_c4bb93b8e8f85a9daabf560d.jpg,g_9bf49bcd144dfcf2d7a8b013,"[[144.444444,427.777778,192.222222,473.333333]]","[[320.0,328.888889,344.444444,356.666667]]"
r_84837cab64f1f7aa8b48f96f,images/i_8c2eb8579f325bcf3c6652a3.jpg,g_d6cb9e1e058f0bc69cb8f2f2,"[[60.0,561.111111,140.0,640.0],[330.0,266.666667,374.444444,316.666667],[535.555556,563.333333,571.111111,598.888889],[591.111111,347.777778,624.444444,366.666667]]","[[576.666667,294.444444,607.777778,322.222222]]"
r_8215a64675767444366b58b7,images/i_5ae9b45e205402c943e70ba0.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[433.333333,366.666667,471.111111,395.555556],[477.777778,312.222222,502.222222,338.888889]]","[[303.333333,304.444444,333.333333,335.555556]]"
r_18d2c96328c0e9bd2b32fbf5,images/i_2a3bdd0746f2f80c72f595f7.jpg,g_d6cb9e1e058f0bc69cb8f2f2,"[[235.555556,314.444444,257.777778,346.666667],[263.333333,411.111111,292.222222,430.0],[418.888889,255.555556,461.111111,292.222222],[463.333333,334.444444,640.0,471.111111]]","[[295.555556,330.0,326.666667,360.0],[444.444444,13.333333,466.666667,36.666667],[450.0,153.333333,480.0,184.444444],[452.222222,0.0,493.333333,13.333333],[576.666667,0.0,640.0,144.444444],[624.444444,77.777778,640.0,106.666667]]"
r_15ecedcd605d268cd4cee157,images/i_ca313fd6028144d422597928.jpg,g_97708d237a2b75dbb2f531e5,"[[91.111111,245.555556,158.888889,302.222222],[286.666667,164.444444,344.444444,208.888889],[392.222222,271.111111,508.888889,331.111111],[548.888889,428.888889,628.888889,491.111111]]","[[205.555556,261.111111,400.0,338.888889]]"
r_355588242cd076493d198c9a,images/i_76acaa529dc760e88f97b0d7.jpg,g_d53c0806a84d48de3a05f1f6,"[[267.777778,251.111111,392.222222,433.333333]]","[[386.666667,383.333333,436.666667,436.666667]]"
r_fb892bece132c962a91a134e,images/i_e8346f909386d67019e12a59.jpg,g_44d271278278e63b28fbdde4,"[[41.111111,56.666667,75.555556,103.333333],[151.111111,383.333333,190.0,421.111111],[297.777778,504.444444,323.333333,535.555556],[320.0,255.555556,364.444444,305.555556],[436.666667,331.111111,466.666667,364.444444],[448.888889,153.333333,475.555556,183.333333],[512.222222,50.0,550.0,90.0]]","[[26.666667,620.0,53.333333,640.0],[296.666667,65.555556,325.555556,95.555556],[310.0,578.888889,328.888889,603.333333],[414.444444,380.0,444.444444,410.0],[453.333333,416.666667,474.444444,443.333333],[603.333333,494.444444,622.222222,516.666667]]"
r_6a2e5593958a393acf74d685,images/i_0529159240a2a572ac97834a.jpg,g_0a4bc4edb1485ac9b9622e50,[],"[[180.0,265.555556,438.888889,371.111111]]"
r_656fc747182834590c16592a,images/i_e40f0ad91867c6b1cf46011c.jpg,g_9211f1a370d3940156018225,"[[278.888889,498.888889,321.111111,535.555556],[330.0,271.111111,372.222222,310.0],[565.555556,314.444444,601.111111,352.222222],[566.666667,506.666667,602.222222,544.444444]]","[[80.0,390.0,115.555556,426.666667]]"
r_482c29bfdca6484b1fc9d324,images/i_08cf86bc94837e2e9d863b7c.jpg,g_a8e6e85e214208f83abba24a,"[[60.0,185.555556,94.444444,218.888889],[172.222222,321.111111,455.555556,371.111111]]","[[73.333333,227.777778,246.666667,257.777778],[117.777778,404.444444,222.222222,640.0]]"
r_ab94343889086871d43716a2,images/i_f6759ea073081a1a4aadcd56.jpg,g_58f1a79d8ccb1ac2cbbabfd1,"[[0.0,0.0,106.666667,62.222222],[0.0,494.444444,23.333333,526.666667],[28.888889,608.888889,57.777778,640.0],[93.333333,405.555556,121.111111,427.777778]]","[[287.777778,308.888889,336.666667,352.222222],[377.777778,150.0,441.111111,213.333333]]"
r_d95b1d69801611fa8d18bda8,images/i_1432998f59a7a530e2e404f3.jpg,g_9fcf44edcc794f9a725aa4ef,"[[565.555556,243.333333,640.0,333.333333]]","[[318.888889,302.222222,365.555556,352.222222]]"
r_69dfa2ed4c39d08eaa5d9d7d,images/i_bc5cb3ca7835353730ef9f1f.jpg,g_e6281796d0f4b8fc643190b3,[],"[[307.777778,276.666667,345.555556,308.888889]]"
r_60f9f6493d489d4ec8334ec2,images/i_2b3bd2d39c601b27ac172b25.jpg,g_3e7f5d4c1b871125c1e99076,"[[38.888889,127.777778,88.888889,173.333333],[261.111111,283.333333,327.777778,396.666667],[464.444444,178.888889,498.888889,205.555556]]","[[36.666667,161.111111,134.444444,205.555556],[145.555556,35.555556,200.0,85.555556],[244.444444,233.333333,277.777778,258.888889],[272.222222,236.666667,308.888889,278.888889],[338.888889,283.333333,372.222222,305.555556]]"
r_83234927e94367b1945388e9,images/i_b3c43cc0a9fec75f04e1df33.jpg,g_c858d11984846fceccfa4a32,"[[298.888889,318.888889,371.111111,360.0],[623.333333,180.0,640.0,201.111111]]","[[583.333333,208.888889,616.666667,230.0]]"
r_90344d77fdc32cc1c0156347,images/i_47163bdc9ae0a7ed6bb15d3c.jpg,g_06759fdff160cb2d240d218c,[],"[[303.333333,336.666667,335.555556,375.555556]]"
r_01efd5feaaf76aaa218abb06,images/i_326362147c78361d59c9e05a.jpg,g_ffa90c178359a98d23f9b712,[],"[[67.777778,128.888889,640.0,445.555556]]"
r_1effe4bc45b650d08979d44d,images/i_0cc6f573a0b1ff29ab68ec93.jpg,g_70ddbb134422cf203b739bd7,[],"[[288.888889,283.333333,394.444444,400.0]]"
r_86f356519f101dc68b1d85fa,images/i_89de48b28877e0a8e8ed4409.jpg,g_60311e780a136147b3e08279,"[[318.888889,312.222222,380.0,376.666667],[385.555556,441.111111,418.888889,477.777778]]","[[338.888889,530.0,372.222222,563.333333],[360.0,610.0,388.888889,640.0],[450.0,493.333333,472.222222,516.666667]]"
r_900f84318e373a0e6c6598c8,images/i_e356537de278fbed719dc3d1.jpg,g_153f2ceabbf7fb25df867ef6,"[[0.0,0.0,58.888889,46.666667],[148.888889,340.0,188.888889,372.222222],[161.111111,95.555556,212.222222,193.333333],[293.333333,520.0,320.0,550.0],[334.444444,584.444444,397.777778,640.0],[373.333333,483.333333,416.666667,528.888889],[531.111111,513.333333,567.777778,582.222222]]","[[75.555556,51.111111,108.888889,82.222222],[277.777778,570.0,322.222222,623.333333],[287.777778,273.333333,394.444444,375.555556]]"
r_8f1b21ab27caa5ebfb3521db,images/i_5fbf537b8195305384d99765.jpg,g_4f8a47d873a44a66c738c7b2,"[[84.444444,233.333333,123.333333,266.666667],[312.222222,318.888889,358.888889,365.555556],[408.888889,276.666667,438.888889,312.222222]]","[[281.111111,443.333333,333.333333,467.777778],[566.666667,32.222222,600.0,67.777778]]"
r_06fb8d5f94ed1699cf0181c4,images/i_af16e7646354c98442c101a3.jpg,g_495fc3e5170e839c82003c16,[],"[[331.111111,307.777778,357.777778,335.555556]]"
r_b4f66bb321fd406ba5290e2f,images/i_8b4f477bb9054bc2c44ed7c9.jpg,g_419ccf068e65a6d76bdc2ab6,[],"[[241.111111,314.444444,338.888889,386.666667]]"
r_6ccb837b351231bce8119770,images/i_82fa11749cb4fdeccc697c1e.jpg,g_80fa950419025c758347855f,[],"[[314.444444,321.111111,370.0,376.666667]]"
r_29f6dfc71ac9437b0921fd34,images/i_a3a401954153e8a373c1a2e8.jpg,g_c7aefcbe2b5bc4d8f988c4c0,"[[237.777778,295.555556,271.111111,328.888889],[294.444444,198.888889,336.666667,245.555556],[354.444444,165.555556,382.222222,198.888889],[482.222222,236.666667,515.555556,273.333333],[562.222222,348.888889,603.333333,395.555556]]","[[0.0,167.777778,32.222222,204.444444],[161.111111,206.666667,191.111111,236.666667],[280.0,336.666667,340.0,372.222222],[332.222222,247.777778,365.555556,278.888889],[345.555556,201.111111,387.777778,245.555556],[595.555556,237.777778,640.0,283.333333]]"
r_fd24a409a4569410df04a021,images/i_b0393597b0be08add6c32274.jpg,g_05692e9bd4cd70cde82f1eb8,[],"[[251.111111,291.111111,336.666667,384.444444]]"
r_6c6e706c549a663e565fb25d,images/i_3e601cc9a4a314a2ff84a0bd.jpg,g_b41fd45db741a62cc11cd640,[],"[[290.0,300.0,328.888889,328.888889]]"
r_91ed380dd9dda4d0882b848f,images/i_eaa34ac96691550c34043f7e.jpg,g_c0cd027017659575823e68ff,"[[371.111111,347.777778,408.888889,381.111111],[403.333333,304.444444,471.111111,367.777778],[457.777778,122.222222,497.777778,161.111111]]","[[226.666667,162.222222,351.111111,410.0],[371.111111,598.888889,398.888889,632.222222],[435.555556,590.0,475.555556,628.888889]]"
r_422352847cdf36e562a01aaa,images/i_e06f22c50c8b51def0ae4572.jpg,g_ddc536e2a5ceb1699f1b81f1,"[[330.0,337.777778,360.0,367.777778]]","[[303.333333,303.333333,330.0,336.666667]]"
r_23fe644b0b3c5b0702058052,images/i_57fcb8214592751f7b989cfb.jpg,g_6adc33dc1549779e76d13509,"[[103.333333,518.888889,127.777778,545.555556],[136.666667,530.0,168.888889,552.222222],[278.888889,357.777778,357.777778,418.888889],[544.444444,22.222222,613.333333,55.555556]]","[[251.111111,285.555556,434.444444,391.111111],[444.444444,151.111111,474.444444,181.111111]]"
r_ee4d45a914a6952307b8f6df,images/i_8e519a34591fd4a254ade24f.jpg,g_d53c0806a84d48de3a05f1f6,"[[56.666667,450.0,90.0,481.111111],[101.111111,308.888889,185.555556,450.0],[145.555556,346.666667,231.111111,430.0],[151.111111,470.0,170.0,497.777778],[223.333333,226.666667,398.888889,413.333333],[227.777778,217.777778,280.0,288.888889],[361.111111,261.111111,411.111111,298.888889]]","[[0.0,342.222222,45.555556,413.333333],[27.777778,187.777778,212.222222,304.444444],[217.777778,411.111111,255.555556,458.888889],[295.555556,375.555556,318.888889,405.555556]]"
r_468201b2387db071848fe252,images/i_13c54a4189baf985c0abce99.jpg,g_e87b83548d3424ad3cecc65e,"[[284.444444,186.666667,322.222222,214.444444],[301.111111,86.666667,331.111111,123.333333],[331.111111,25.555556,361.111111,62.222222]]","[[223.333333,70.0,256.666667,106.666667],[283.333333,252.222222,342.222222,295.555556],[300.0,283.333333,355.555556,337.777778]]"
r_579e47eae3db651b1384c0c3,images/i_a2dc3015aee6487a45be5b52.jpg,g_427875b42dd6fcdf8d70d783,"[[290.0,276.666667,340.0,316.666667]]","[[0.0,532.222222,37.777778,588.888889]]"
r_6d1bfad7bd5b1e35496dd28d,images/i_68278096b4b9e330bba18ad7.jpg,g_456d93caa1a43ec0761b3c9b,[],"[[258.888889,260.0,314.444444,315.555556]]"
r_f3dada487fb4a592dab7ca54,images/i_e7a67e041e3a460bb484c95e.jpg,g_5b60df49db635ed7b140012c,"[[282.222222,276.666667,306.666667,315.555556]]","[[291.111111,304.444444,317.777778,332.222222]]"
r_1ea38bbc00d538036b76f701,images/i_ebf86ea9637228873864c68a.jpg,g_1e76a1d946408a810a055fab,"[[280.0,263.333333,341.111111,318.888889],[448.888889,573.333333,496.666667,640.0]]","[[344.444444,343.333333,371.111111,371.111111]]"
r_4d750aecfd03ee525b5bd03f,images/i_38575c93fa6ac09c628a8959.jpg,g_6adc33dc1549779e76d13509,"[[244.444444,301.111111,266.666667,326.666667],[265.555556,267.777778,297.777778,301.111111],[265.555556,291.111111,338.888889,397.777778],[318.888889,306.666667,383.333333,391.111111]]","[[232.222222,266.666667,260.0,287.777778],[310.0,230.0,352.222222,268.888889]]"
r_5190c898c83eb1591b87889e,images/i_421117adfe133c447abeae53.jpg,g_d53c0806a84d48de3a05f1f6,"[[262.222222,293.333333,373.333333,404.444444]]","[[0.0,462.222222,63.333333,541.111111]]"
r_912162d041ebefb656f7929c,images/i_864e5c6e1f406671207ae12b.jpg,g_fdc1ca5a028f94243ab926fa,[],"[[301.111111,340.0,318.888889,356.666667],[325.555556,321.111111,355.555556,352.222222]]"
r_1134386b34ae637aea780d6b,images/i_cc3b8c8d3a1236c0dfd5e38c.jpg,g_6acfc01192495df3a23c50fe,"[[297.777778,24.444444,367.777778,101.111111]]","[[255.555556,16.666667,305.555556,57.777778],[293.333333,293.333333,373.333333,387.777778]]"
r_5fa28645936f3a84694d2b16,images/i_b950d6b92b06b144ffda4ada.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[155.555556,342.222222,194.444444,371.111111],[250.0,355.555556,277.777778,376.666667],[253.333333,513.333333,285.555556,545.555556],[324.444444,228.888889,338.888889,252.222222],[335.555556,287.777778,368.888889,325.555556],[468.888889,353.333333,501.111111,384.444444],[543.333333,212.222222,567.777778,237.777778]]","[[216.666667,406.666667,244.444444,428.888889],[237.777778,502.222222,263.333333,524.444444],[277.777778,371.111111,314.444444,401.111111],[438.888889,82.222222,472.222222,106.666667],[463.333333,198.888889,488.888889,223.333333],[606.666667,34.444444,640.0,67.777778]]"
r_f085675a56a4aa3042b45942,images/i_4bf539ae070f90615d6fe3ec.jpg,g_60311e780a136147b3e08279,"[[0.0,418.888889,25.555556,451.111111],[186.666667,368.888889,207.777778,391.111111],[290.0,293.333333,317.777778,323.333333],[411.111111,195.555556,434.444444,225.555556],[438.888889,68.888889,462.222222,92.222222],[451.111111,190.0,473.333333,217.777778],[454.444444,37.777778,487.777778,75.555556]]","[[92.222222,348.888889,117.777778,372.222222]]"
r_fcc07094835ca037033bf145,images/i_65c6b88b3c8d8009dce5aecb.jpg,g_63562fc889388b7b4769f276,"[[330.0,297.777778,380.0,340.0],[340.0,530.0,367.777778,557.777778]]","[[368.888889,433.333333,407.777778,468.888889]]"
r_84d98430a01fab7d1380eee9,images/i_ff50840de415a9d6265ea3b9.jpg,g_9fcf44edcc794f9a725aa4ef,[],"[[306.666667,267.777778,354.444444,307.777778],[538.888889,53.333333,588.888889,98.888889]]"
r_bc7bb19c10435203afd52119,images/i_ab27d6c8a370bb0081c2f8d0.jpg,g_1d4eb1eeed3e39bf83f96b11,[],"[[261.111111,191.111111,453.333333,413.333333],[538.888889,490.0,565.555556,517.777778]]"
r_60464624edddc380e68f6a8c,images/i_16fd5304657dddfff8b77887.jpg,g_5f24e12d13cfee74d122526a,"[[297.777778,205.555556,380.0,356.666667],[407.777778,523.333333,480.0,558.888889]]","[[296.666667,523.333333,374.444444,573.333333]]"
r_b6519faad8be610e58eb1aad,images/i_0596cd55461cd07ef8ce08f1.jpg,g_e08d078b7366506501267c4e,"[[2.222222,556.666667,61.111111,632.222222],[180.0,454.444444,210.0,478.888889],[204.444444,608.888889,232.222222,640.0],[238.888889,523.333333,291.111111,565.555556],[241.111111,448.888889,285.555556,487.777778],[263.333333,487.777778,305.555556,517.777778],[263.333333,512.222222,287.777778,540.0],[280.0,531.111111,304.444444,551.111111],[318.888889,237.777778,378.888889,288.888889],[352.222222,52.222222,386.666667,70.0],[373.333333,178.888889,403.333333,211.111111],[380.0,370.0,401.111111,397.777778],[396.666667,188.888889,457.777778,213.333333]]","[[35.555556,597.777778,74.444444,637.777778],[174.444444,614.444444,216.666667,640.0],[182.222222,365.555556,210.0,434.444444],[196.666667,432.222222,235.555556,475.555556],[204.444444,390.0,260.0,440.0],[268.888889,324.444444,440.0,362.222222],[282.222222,100.0,318.888889,141.111111],[333.333333,403.333333,367.777778,437.777778],[352.222222,294.444444,391.111111,328.888889],[422.222222,0.0,458.888889,35.555556]]"
r_7e7ca4ece9d91982dfc54d3d,images/i_c1516c55bf7a634c41b394ed.jpg,g_153f2ceabbf7fb25df867ef6,"[[3.333333,212.222222,34.444444,251.111111],[270.0,245.555556,397.777778,444.444444],[558.888889,338.888889,640.0,407.777778]]","[[0.0,478.888889,27.777778,507.777778],[403.333333,158.888889,430.0,185.555556]]"
r_cb3fabed53bb9880959ce8fe,images/i_7e36e96324a0891b7dd284dc.jpg,g_de647c5cff066faa1b3857af,"[[192.222222,161.111111,228.888889,190.0],[298.888889,290.0,334.444444,323.333333],[464.444444,393.333333,485.555556,417.777778],[531.111111,246.666667,567.777778,282.222222]]","[[265.555556,165.555556,293.333333,191.111111],[376.666667,102.222222,410.0,128.888889],[452.222222,96.666667,481.111111,126.666667]]"
r_6042f36b90ed4d337df187ee,images/i_bbf627577b21346c477df1a8.jpg,g_de647c5cff066faa1b3857af,"[[8.888889,421.111111,46.666667,460.0],[28.888889,197.777778,51.111111,226.666667],[56.666667,234.444444,102.222222,281.111111],[93.333333,176.666667,127.777778,210.0],[273.333333,211.111111,295.555556,231.111111],[282.222222,372.222222,306.666667,397.777778],[290.0,273.333333,392.222222,355.555556],[416.666667,15.555556,448.888889,43.333333],[551.111111,344.444444,581.111111,377.777778]]","[[16.666667,158.888889,62.222222,246.666667],[325.555556,605.555556,360.0,640.0],[382.222222,228.888889,427.777778,271.111111],[437.777778,496.666667,464.444444,533.333333]]"
r_61679845bb25f11578787115,images/i_73f034a23691f9978c3aaaf4.jpg,g_9048a0696bf9eb3e98e6ab2a,[],"[[265.555556,263.333333,360.0,382.222222]]"
r_a3fb6c64f2babcb5bcbe2347,images/i_589c2ec3651a1f45a934bec9.jpg,g_4f8a47d873a44a66c738c7b2,"[[175.555556,108.888889,211.111111,128.888889],[181.111111,14.444444,208.888889,42.222222],[327.777778,270.0,363.333333,303.333333]]","[[112.222222,522.222222,153.333333,555.555556]]"
r_c618ae414ee76c2ac7312a4e,images/i_d2434186c6e9bb1b5f1e6f27.jpg,g_e21cc6a5fb6ae7806e81a365,"[[63.333333,244.444444,168.888889,347.777778],[261.111111,415.555556,313.333333,480.0],[311.111111,244.444444,375.555556,431.111111]]","[[408.888889,50.0,441.111111,85.555556]]"
r_7ec7341509bcb71840d4e829,images/i_190f83acfd9fdaaaab3abe66.jpg,g_495fc3e5170e839c82003c16,"[[71.111111,432.222222,98.888889,461.111111]]","[[325.555556,307.777778,364.444444,346.666667]]"
r_d07515ce1d23db4f3b4c8a4b,images/i_c2caca49327024d023ce8f45.jpg,g_495fc3e5170e839c82003c16,"[[305.555556,287.777778,377.777778,342.222222],[373.333333,30.0,404.444444,47.777778]]","[[372.222222,0.0,395.555556,14.444444],[400.0,432.222222,444.444444,471.111111]]"
